"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","TJK","Tajikistan","2014","2014",38.0336,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","TJK","Tajikistan","2015","2015",39.47724,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","TJK","Tajikistan","2016","2016",39.02907,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","1999","1999",38.98944,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2002","2002",42.73389,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2004","2004",43.75485,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2005","2005",44,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2006","2006",44.11892,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2007","2007",44.56184,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2008","2008",44.39338,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2009","2009",44.22083,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2010","2010",44.17416,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2011","2011",44.46326,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2012","2012",45.73171,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAN","Canada","2013","2013",45.13387,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","LBR","Liberia","2000","2000",49.09433,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2000","2000",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2001","2001",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2002","2002",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2003","2003",82.14286,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2007","2007",41.43646,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2008","2008",51.77866,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2010","2010",36.84211,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2011","2011",25.48077,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2012","2012",26.95313,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2013","2013",35.60606,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2014","2014",37.99058,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","QAT","Qatar","2015","2015",38.57635,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2002","2002",100,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2003","2003",42.85714,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2004","2004",42.85714,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2005","2005",33.33333,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2006","2006",77.77778,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2007","2007",70,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2008","2008",81.81818,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2009","2009",64.28571,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2010","2010",68.18182,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2011","2011",40,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2012","2012",74,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","PAN","Panama","2013","2013",66.10169,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2008","2008",100,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2009","2009",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2010","2010",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2011","2011",55.55556,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2012","2012",64.15094,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2013","2013",27.27273,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2014","2014",7.14286,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SLV","El Salvador","2015","2015",66.66667,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2007","2007",62.25115,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2008","2008",60.8395,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2009","2009",58.47367,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2010","2010",59.41444,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2011","2011",57.51317,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2012","2012",58.1978,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2013","2013",55.56421,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2014","2014",51.52173,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARE","United Arab Emirates","2015","2015",54.78794,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","1999","1999",39.21569,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2000","2000",35.29412,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2001","2001",29.41176,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2002","2002",54.90196,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2003","2003",50.84746,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2004","2004",47.76119,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2005","2005",47.82609,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2006","2006",57.64706,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2007","2007",52.43902,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2008","2008",50.57471,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2009","2009",53.78151,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2010","2010",50.95541,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",52.79188,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2012","2012",48.63014,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2013","2013",54.3379,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MKD","The former Yugoslav Republic of Macedonia","2014","2014",51.45631,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KIR","Kiribati","2008","2008",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KIR","Kiribati","2012","2012",,"a","Category not applicable"
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MNG","Mongolia","2013","2013",64.06996,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MNG","Mongolia","2014","2014",63.77515,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","1999","1999",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2000","2000",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2001","2001",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2002","2002",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2003","2003",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2004","2004",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ERI","Eritrea","2014","2014",26.83871,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","1999","1999",49.5702,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2000","2000",48.30508,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2001","2001",46.95122,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2002","2002",45.96491,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2003","2003",54.0625,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2004","2004",61.1336,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2005","2005",57.59494,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2006","2006",50.83799,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2007","2007",53.09735,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2008","2008",53.80711,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2009","2009",54.54545,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2010","2010",57.69231,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISL","Iceland","2012","2012",50.54945,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LBN","Lebanon","2000","2000",37.80488,,
