"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2006","2006",48.09566,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2007","2007",53.42466,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2008","2008",53.7037,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2009","2009",51.98413,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2010","2010",49.61686,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2011","2011",49.9573,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2009","2009",34.21053,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2010","2010",70.58824,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2011","2011",73.33333,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2012","2012",33.33333,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2004","2004",64.01985,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2005","2005",72.28916,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2006","2006",72.3176,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2007","2007",71.42857,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2008","2008",61.27168,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2009","2009",61.22995,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2010","2010",68.64111,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2011","2011",74.28571,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","GUY","Guyana","2012","2012",68.72727,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BGD","Bangladesh","2002","2002",9.92736,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BGD","Bangladesh","2003","2003",13.52886,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BGD","Bangladesh","2012","2012",16.56463,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BGD","Bangladesh","2014","2014",16.53937,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2005","2005",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2007","2007",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2008","2008",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2009","2009",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2010","2010",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2012","2012",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","VNM","Viet Nam","2015","2015",48.22154,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2004","2004",32.16595,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2005","2005",33.47213,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2007","2007",46.43585,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2008","2008",41.2844,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2010","2010",39.95179,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2011","2011",37.85851,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2012","2012",37.20862,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2013","2013",36.00741,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GRC","Greece","2014","2014",35.37415,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","KIR","Kiribati","2008","2008",,"a","Category not applicable"
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","KIR","Kiribati","2012","2012",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NER","Niger","2001","2001",31.25,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","LUX","Luxembourg","2008","2008",25,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","LUX","Luxembourg","2012","2012",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","LUX","Luxembourg","2013","2013",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","LUX","Luxembourg","2014","2014",,"n","Magnitude nil or negligible"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2013","2013",50,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2014","2014",46.26335,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2015","2015",48.27586,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","TUN","Tunisia","2012","2012",46.50835,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","TUN","Tunisia","2015","2015",54.09677,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","NPL","Nepal","2013","2013",13.95349,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","PLW","Palau","2013","2013",8.33333,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NER","Niger","2001","2001",42.66667,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","ZAF","South Africa","2012","2012",60.18905,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","ZAF","South Africa","2013","2013",62.28061,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","ZAF","South Africa","2014","2014",63.23573,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","RWA","Rwanda","2014","2014",,"a","Category not applicable"
